run_uid,block_id,block_order,protocol,caching,access_pattern,entropy,payload_weight,network,density,concurrency,run_index,is_warmup
ff0f0a0ddd14,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,15,0
5e946f37749a,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,16,0
560b513c91c7,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,17,0
4ea8986abacb,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,18,0
1901a7369f9b,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,19,0
2890c56ea9fc,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,20,0
a663ed57667c,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,21,0
eb0ef1b50401,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,22,0
a724617a42ed,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,23,0
5eb774c27662,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,24,0
a35c42a7a991,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,25,0
12407d85c699,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,26,0
f4f1ed9b7797,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,27,0
a0947c54c7fc,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,28,0
25493e17acfe,B0035,10,graphql,on,uniform,high,heavy,constrained,medium,10,29,0
57d5c8fd0dce,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,0,1
2fb59a607013,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,0,0
146e8dc2e946,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,1,0
93e49653970a,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,2,0
daaa22e0e98b,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,3,0
6a9b24626d6b,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,4,0
2e34d541d2e2,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,5,0
d22af7540922,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,6,0
217cecb4c38c,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,7,0
6a1fccd1179b,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,8,0
768c3ddb2fc5,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,9,0
afe2c22d089a,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,10,0
627c53e5e55e,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,11,0
2f6b3e3073db,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,12,0
c9b1a339d215,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,13,0
ccd1c23fe169,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,14,0
7149a0187ddd,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,15,0
2a372059d3a1,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,16,0
751e4b3e5d86,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,17,0
bb0b521c4129,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,18,0
6d30a2bbf144,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,19,0
b6e191789ce2,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,20,0
9bfb707b10a6,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,21,0
e8c6da8c5921,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,22,0
d2e3a39d2718,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,23,0
aa36fb6da92e,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,24,0
2a1e4c97e4db,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,25,0
0872e29084ae,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,26,0
74347a9713cf,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,27,0
6ebea890d14a,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,28,0
105c5f6be620,B0004,11,rest,on,zipfian,low,light,constrained,medium,10,29,0
47d5debbfb3e,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,0,1
9401ad66be15,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,0,0
ac4568fcfabc,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,1,0
bf2957c5f78a,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,2,0
7a8fe04f1c79,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,3,0
a0b2d65bf142,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,4,0
341558cb7166,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,5,0
a830c0483328,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,6,0
692dd3fe6f47,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,7,0
1106785b9b8b,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,8,0
0963fee81e9e,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,9,0
96a78f8bf3f1,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,10,0
6e506e40bdb1,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,11,0
fa63e353239a,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,12,0
008a6752f92b,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,13,0
2b4527772d94,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,14,0
a29631de9b67,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,15,0
ca53b631aeba,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,16,0
86b4038a23c3,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,17,0
5fa2af608562,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,18,0
b54bb95034bd,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,19,0
59b441003d95,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,20,0
1dd4aab9bc4e,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,21,0
d89f42bfe3c9,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,22,0
b2a3539545f0,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,23,0
9249689f91cc,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,24,0
e942a6b5a320,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,25,0
793398dd143f,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,26,0
a735585bea59,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,27,0
967bc6a778b8,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,28,0
477c7da566ed,B0043,12,graphql,off,zipfian,high,heavy,constrained,medium,10,29,0
0c4ff3d7aa50,B0026,13,graphql,on,unique,high,light,constrained,medium,10,0,1
c4ee549a27f3,B0026,13,graphql,on,unique,high,light,constrained,medium,10,0,0
90575a3012c4,B0026,13,graphql,on,unique,high,light,constrained,medium,10,1,0
31aa51390827,B0026,13,graphql,on,unique,high,light,constrained,medium,10,2,0
9cc35c806afe,B0026,13,graphql,on,unique,high,light,constrained,medium,10,3,0
f68274dbe2df,B0026,13,graphql,on,unique,high,light,constrained,medium,10,4,0
5cfbb2fb1833,B0026,13,graphql,on,unique,high,light,constrained,medium,10,5,0
500006ae6bf8,B0026,13,graphql,on,unique,high,light,constrained,medium,10,6,0
3e8b61bb270f,B0026,13,graphql,on,unique,high,light,constrained,medium,10,7,0
7244d72c5687,B0026,13,graphql,on,unique,high,light,constrained,medium,10,8,0
9d2a078413b8,B0026,13,graphql,on,unique,high,light,constrained,medium,10,9,0
12590325fbca,B0026,13,graphql,on,unique,high,light,constrained,medium,10,10,0
eafdbd6e605b,B0026,13,graphql,on,unique,high,light,constrained,medium,10,11,0
1596f7560400,B0026,13,graphql,on,unique,high,light,constrained,medium,10,12,0
f561e8aac23a,B0026,13,graphql,on,unique,high,light,constrained,medium,10,13,0
41c72f545244,B0026,13,graphql,on,unique,high,light,constrained,medium,10,14,0
94064901e49c,B0026,13,graphql,on,unique,high,light,constrained,medium,10,15,0
441373de3a42,B0026,13,graphql,on,unique,high,light,constrained,medium,10,16,0
17ad763d1434,B0026,13,graphql,on,unique,high,light,constrained,medium,10,17,0
d594bc62b04f,B0026,13,graphql,on,unique,high,light,constrained,medium,10,18,0
a3fb247ac9ab,B0026,13,graphql,on,unique,high,light,constrained,medium,10,19,0
8465ebbc52f3,B0026,13,graphql,on,unique,high,light,constrained,medium,10,20,0
a813ca4d48d8,B0026,13,graphql,on,unique,high,light,constrained,medium,10,21,0
31d6ef2b3237,B0026,13,graphql,on,unique,high,light,constrained,medium,10,22,0
7db67a1885b3,B0026,13,graphql,on,unique,high,light,constrained,medium,10,23,0
e2c7e9f8392a,B0026,13,graphql,on,unique,high,light,constrained,medium,10,24,0
92c706f7b6cd,B0026,13,graphql,on,unique,high,light,constrained,medium,10,25,0
24f7d5991891,B0026,13,graphql,on,unique,high,light,constrained,medium,10,26,0
0148d58c032e,B0026,13,graphql,on,unique,high,light,constrained,medium,10,27,0
151d5889a59c,B0026,13,graphql,on,unique,high,light,constrained,medium,10,28,0
c555df828c28,B0026,13,graphql,on,unique,high,light,constrained,medium,10,29,0
687bfde160c8,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,0,1
15de269d6b42,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,0,0
5c89e05d22c8,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,1,0
dc05059ad5da,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,2,0
7ba28f141297,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,3,0
3e1fa1d03c17,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,4,0
c28790817686,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,5,0
bb74370685c0,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,6,0
038589ae4459,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,7,0
066a0ac058b5,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,8,0
5de22b03b6be,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,9,0
a14b3d12426a,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,10,0
5362b573e53f,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,11,0
57b7f42d56bb,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,12,0
db51756eb855,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,13,0
e804d82823e6,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,14,0
1c46426410bd,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,15,0
1bf32e4ba165,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,16,0
67df4b337ab6,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,17,0
194220cd2707,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,18,0
cff5f0cf7fdd,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,19,0
59fe9ee50845,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,20,0
4efc8483274b,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,21,0
5cec77241408,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,22,0
2fae88999775,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,23,0
20fde899d876,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,24,0
40fec41c3af9,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,25,0
bc37ef0c61e8,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,26,0
9158a2c664f1,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,27,0
12d6143b2f56,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,28,0
c58e8d11ade0,B0011,14,rest,on,uniform,high,heavy,constrained,medium,10,29,0
29afbe8d12c8,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,0,1
d92561d2f2d4,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,0,0
3d11a3c38c58,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,1,0
c7e09e0a238a,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,2,0
25486137f16f,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,3,0
9acb290fde49,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,4,0
15ba8681bdc2,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,5,0
afaafd0d8451,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,6,0
55d730bd7bb5,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,7,0
f99cc0395a0d,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,8,0
7318adfa32b0,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,9,0
498f8753cec5,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,10,0
cc4c7de7718e,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,11,0
2f415816c5a8,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,12,0
fcd629cfb413,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,13,0
4d993efb1c3d,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,14,0
517922cd4632,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,15,0
75aefead34bc,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,16,0
07cb41a66452,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,17,0
30450191ef64,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,18,0
48840a7396e1,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,19,0
324fba011e7f,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,20,0
250f2224588f,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,21,0
654188780720,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,22,0
d694666a9e46,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,23,0
b92117effe1f,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,24,0
5fad189ad340,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,25,0
81361af9c544,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,26,0
3684ad4818bb,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,27,0
1348add65870,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,28,0
732737a5effc,B0033,15,graphql,on,uniform,low,heavy,constrained,medium,10,29,0
b1ba3dcbec0b,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,0,1
84d3bd62cc9f,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,0,0
fe6397574b66,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,1,0
202fe91cec3b,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,2,0
f92a96c63b89,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,3,0
7e03ea3378b7,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,4,0
eee6b941f19f,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,5,0
486961b2eb57,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,6,0
9e8b51ac1f93,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,7,0
58d7b2190360,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,8,0
c94efa48ba85,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,9,0
d7f67d8a656c,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,10,0
b9ad7131c4da,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,11,0
df78faf27046,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,12,0
edeab51801e5,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,13,0
7eaca0824eaf,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,14,0
53eb068938a2,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,15,0
0ad372614ac4,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,16,0
23eb07f15511,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,17,0
1636a2c8fb9f,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,18,0
002967008117,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,19,0
f06923617fe4,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,20,0
ae5cc8fdacce,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,21,0
d217775da588,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,22,0
50c08791c198,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,23,0
f991a5b3252f,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,24,0
d90624124476,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,25,0
549c89fcbd33,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,26,0
1b11a3cf7f93,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,27,0
6ac24693c91a,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,28,0
fd14f5eafbb7,B0028,16,graphql,on,zipfian,low,light,constrained,medium,10,29,0
56a513d58510,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,0,1
182f6216c3df,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,0,0
9f0029af9549,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,1,0
d7c65a18f967,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,2,0
b4b3781be0d1,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,3,0
b51da6eb8aef,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,4,0
9f87d5de142e,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,5,0
238767b1b5c2,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,6,0
fe633688e320,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,7,0
14b65e936275,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,8,0
4141bd6cb7fb,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,9,0
51329a218f2a,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,10,0
1d597b0aaf03,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,11,0
4e56064b27f1,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,12,0
dcc146b85bae,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,13,0
747fa831860e,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,14,0
825fc53bf084,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,15,0
7e5d400134fb,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,16,0
ee5c8eaf1e6d,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,17,0
80cd001d5ca3,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,18,0
953388f32a06,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,19,0
d465853d726f,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,20,0
8d4bd1a4e809,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,21,0
da105a1eab18,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,22,0
c815865c24e4,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,23,0
9ab9a7de9e1d,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,24,0
7d97a9c0179a,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,25,0
3348bfca947c,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,26,0
da3b7805f815,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,27,0
84895c6227a6,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,28,0
4d9fef5c23e9,B0041,17,graphql,off,zipfian,low,heavy,constrained,medium,10,29,0
e164497f4b63,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,0,1
c902dcde24f8,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,0,0
a878d9afd1e4,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,1,0
59a85e547bf6,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,2,0
1d2fdcf0201b,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,3,0
d77a0fe12ffd,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,4,0
4740d2947a83,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,5,0
d6c211b48baa,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,6,0
bfb27b2fc546,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,7,0
379bb0b24625,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,8,0
83b4d5d588af,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,9,0
55934c7cfb6b,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,10,0
9d6c9c9b3612,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,11,0
31d38c55070f,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,12,0
ea4e5db23525,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,13,0
ba61c5275e9c,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,14,0
21c9f02039cc,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,15,0
29208ae112c5,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,16,0
b2d2fae443cb,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,17,0
1f355aefa0c8,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,18,0
4a0a89b61a09,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,19,0
867870846bb3,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,20,0
1d1139824e72,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,21,0
093f9e69d8fe,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,22,0
78acbaa04ca9,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,23,0
57a1adb93d40,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,24,0
3133a9f2b29f,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,25,0
fbc7e53efa2b,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,26,0
be96aa7480f1,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,27,0
4c3c2439232d,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,28,0
27ac53b0e853,B0018,18,rest,off,zipfian,high,light,constrained,medium,10,29,0
0d9b2973970e,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,0,1
e17a4d762797,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,0,0
69d5b09a1750,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,1,0
3588dbc81926,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,2,0
b4db79bb67c7,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,3,0
51ce6c0ab400,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,4,0
24e47a1534af,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,5,0
96c12b12ecef,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,6,0
1200c4fb2aa3,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,7,0
54933794a0a8,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,8,0
a3c2019211b4,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,9,0
19f32c6b2c69,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,10,0
5f01e0a58da6,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,11,0
de389dba7b57,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,12,0
aadca70b795d,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,13,0
2333ad3fc1c1,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,14,0
5f662e20ef79,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,15,0
971c9b4971b3,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,16,0
528ef0c908d2,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,17,0
7a18e814c652,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,18,0
c47727dca7e5,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,19,0
332d200f71c5,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,20,0
e50a6ec9be1f,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,21,0
517063a9d899,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,22,0
47789927cd10,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,23,0
5115993905f3,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,24,0
e20c06e55fc9,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,25,0
2a5515686202,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,26,0
86d9d9a859c1,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,27,0
0275685d5640,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,28,0
2bb23cf210f1,B0031,19,graphql,on,zipfian,high,heavy,constrained,medium,10,29,0
927f8b1a2c70,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,0,1
a1233b88a989,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,0,0
c5ebe18e3406,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,1,0
1c5019c3dbef,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,2,0
ba36f9827f66,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,3,0
8b650151cec2,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,4,0
47b5e6235a91,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,5,0
93a42dd13ab4,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,6,0
828a4630d9ff,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,7,0
3d69e87e1304,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,8,0
f91393b1b186,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,9,0
cef4cd4393b6,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,10,0
76f6f7c8ab2f,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,11,0
239485a084db,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,12,0
847f63c4c788,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,13,0
4eac0372cc7b,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,14,0
094e0a17659e,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,15,0
c426d1c02c62,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,16,0
500d14ef8e49,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,17,0
460bfe89ca01,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,18,0
5a6e94fabc2a,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,19,0
afcca239a8b1,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,20,0
3651c5ed71d4,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,21,0
d07b7a897642,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,22,0
a5ff3519d0fc,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,23,0
d0af3e22eda3,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,24,0
e90cd16c8aab,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,25,0
fab35a610c8e,B0046,20,graphql,off,uniform,high,light,constrained,medium,10,26,0
